chr1	1115862	1115981	X	0	+
chr1	1116110	1116240	X	0	+
chr1	1117120	1117195	X	0	+
chr1	1117740	1117826	X	0	+
chr1	1118255	1118427	X	0	+
chr1	1119299	1119471	X	0	+
chr1	1120348	1121243	X	0	+
chr1	1131979	1132096	X	0	+
chr1	1132472	1132566	X	0	+
chr1	1132817	1133313	X	0	+
chr1	1138887	1139348	X	0	+
chr1	1139413	1139616	X	0	+
chr1	1139778	1139866	X	0	+
chr1	1140749	1140872	X	0	+
chr1	1141764	1142089	X	0	+
chr1	1146705	1147005	X	0	+
chr1	1147083	1147212	X	0	+
chr1	1147321	1147518	X	0	+
chr1	1148017	1148084	X	0	+
chr1	1148371	1148473	X	0	+
chr1	1149042	1149165	X	0	+
chr1	1149362	1149548	X	0	+
chr1	1152287	1153184	X	0	+
chr1	1153837	1154013	X	0	+
chr1	1154148	1154307	X	0	+
chr1	1158623	1158737	X	0	+
chr1	1159211	1159348	X	0	+
chr1	1163847	1164326	X	0	+
chr1	1167271	1167447	X	0	+
chr1	1167628	1170420	X	0	+
chr1	1177825	1178026	X	0	+
chr1	1178214	1178293	X	0	+
chr1	1178441	1178532	X	0	+
chr1	1178823	1178932	X	0	+
chr1	1179333	1179485	X	0	+
chr1	1179570	1179655	X	0	+
chr1	1179760	1179877	X	0	+
chr1	1181893	1182102	X	0	+
chr1	1189291	1190867	X	0	+
chr1	1191424	1191505	X	0	+
chr1	1192371	1192510	X	0	+
chr1	1192587	1192690	X	0	+
chr1	1198725	1198766	X	0	+
chr1	1200162	1200210	X	0	+
chr1	1203112	1203372	X	0	+
chr1	1209045	1209234	X	0	+
chr1	1215815	1216046	X	0	+
chr1	1216605	1216677	X	0	+
chr1	1216790	1216990	X	0	+
chr1	1217621	1217695	X	0	+
chr1	1219357	1219470	X	0	+
chr1	1220950	1221044	X	0	+
chr1	1221305	1221658	X	0	+
chr1	1222147	1222355	X	0	+
chr1	1222488	1222679	X	0	+
chr1	1222887	1222976	X	0	+
chr1	1223052	1223216	X	0	+
chr1	1223318	1223417	X	0	+
chr1	1225650	1225768	X	0	+
chr1	1225856	1225935	X	0	+
chr1	1226016	1226074	X	0	+
chr1	1226274	1226333	X	0	+
chr1	1226444	1226520	X	0	+
chr1	1226633	1227409	X	0	+
chr1	1227763	1229088	X	0	+
chr1	1229202	1229313	X	0	+
chr1	1229469	1229579	X	0	+
chr1	1229781	1230008	X	0	+
chr1	1230097	1230196	X	0	+
chr1	1230826	1230934	X	0	+
chr1	1231115	1231318	X	0	+
chr1	1231394	1231550	X	0	+
chr1	1231590	1231660	X	0	+
chr1	1231804	1232013	X	0	+
chr1	1233201	1233313	X	0	+
chr1	1233392	1233493	X	0	+
chr1	1233749	1233801	X	0	+
chr1	1233946	1234059	X	0	+
chr1	1234724	1234736	X	0	+
chr1	1235210	1235285	X	0	+
chr1	1235352	1235448	X	0	+
chr1	1235537	1235582	X	0	+
chr1	1235888	1236072	X	0	+
chr1	1237367	1237426	X	0	+
chr1	1238301	1238355	X	0	+
chr1	1238541	1238661	X	0	+
chr1	1239465	1239523	X	0	+
chr1	1243148	1243269	X	0	+
chr1	1243993	1244100	X	0	+
chr1	1244294	1244352	X	0	+
chr1	1244465	1244653	X	0	+
chr1	1244833	1244983	X	0	+
chr1	1245060	1245231	X	0	+
chr1	1246013	1246068	X	0	+
chr1	1246288	1246451	X	0	+
chr1	1246709	1247304	X	0	+
chr1	1247397	1247527	X	0	+
chr1	1247605	1247748	X	0	+
chr1	1247819	1247946	X	0	+
chr1	1247972	1248080	X	0	+
chr1	1248166	1248329	X	0	+
chr1	1248414	1248504	X	0	+
chr1	1248888	1248972	X	0	+
chr1	1249111	1249301	X	0	+
chr1	1249680	1249745	X	0	+
chr1	1250203	1250342	X	0	+
chr1	1250783	1250818	X	0	+
chr1	1250899	1250998	X	0	+
chr1	1254675	1254904	X	0	+
chr1	1255835	1255909	X	0	+
chr1	1256375	1256473	X	0	+
chr1	1257287	1257364	X	0	+
chr1	1258271	1258667	X	0	+
chr1	1259960	1260067	X	0	+
chr1	1260142	1260482	X	0	+
chr1	1262215	1262412	X	0	+
chr1	1262620	1264276	X	0	+
chr1	1266725	1266916	X	0	+
chr1	1267017	1267318	X	0	+
chr1	1267403	1268186	X	0	+
chr1	1268300	1268504	X	0	+
chr1	1268638	1268759	X	0	+
chr1	1268885	1269844	X	0	+
chr1	1270657	1271895	X	0	+
chr1	1273356	1273563	X	0	+
chr1	1273648	1273816	X	0	+
chr1	1273901	1274033	X	0	+
chr1	1274741	1274819	X	0	+
chr1	1274961	1275088	X	0	+
chr1	1275115	1275192	X	0	+
chr1	1275417	1275557	X	0	+
chr1	1275626	1275696	X	0	+
chr1	1275789	1275883	X	0	+
chr1	1277046	1277185	X	0	+
chr1	1277432	1277536	X	0	+
chr1	1277742	1277864	X	0	+
chr1	1278068	1278138	X	0	+
chr1	1284275	1284492	X	0	+
chr1	1288068	1289009	X	0	+
chr1	1289227	1289326	X	0	+
chr1	1289409	1289486	X	0	+
chr1	1289572	1289612	X	0	+
chr1	1289733	1289889	X	0	+
chr1	1290061	1290532	X	0	+
chr1	1290623	1290725	X	0	+
chr1	1290829	1291132	X	0	+
chr1	1292060	1292084	X	0	+
chr1	1293835	1294174	X	0	+
chr1	1296621	1297157	X	0	+
chr1	1298896	1298921	X	0	+
chr1	1309109	1309282	X	0	+
chr1	1309379	1309825	X	0	+
chr1	1310084	1310170	X	0	+
chr1	1310376	1310818	X	0	+
chr1	1321090	1322962	X	0	+
chr1	1323156	1323249	X	0	+
chr1	1323333	1323445	X	0	+
chr1	1325609	1325751	X	0	+
chr1	1325838	1325943	X	0	+
chr1	1326145	1326245	X	0	+
chr1	1327667	1328183	X	0	+
chr1	1328775	1328840	X	0	+
chr1	1330773	1330894	X	0	+
chr1	1333612	1333722	X	0	+
chr1	1333976	1334051	X	0	+
chr1	1334398	1334718	X	0	+
chr1	1334909	1335069	X	0	+
chr1	1335537	1335683	X	0	+
chr1	1335984	1337636	X	0	+
chr1	1341188	1341266	X	0	+
chr1	1342288	1342399	X	0	+
chr1	1342510	1342693	X	0	+
chr1	1353799	1354929	X	0	+
chr1	1355431	1355972	X	0	+
chr1	1356176	1356385	X	0	+
chr1	1356512	1356824	X	0	+
chr1	1361507	1361765	X	0	+
chr1	1362933	1363167	X	0	+
chr1	1365536	1366334	X	0	+
chr1	1369557	1369953	X	0	+
chr1	1370902	1371201	X	0	+
chr1	1372306	1372864	X	0	+
chr1	1374460	1378262	X	0	+
chr1	1385068	1386138	X	0	+
chr1	1387425	1387502	X	0	+
chr1	1387744	1387814	X	0	+
chr1	1389724	1389880	X	0	+
chr1	1390839	1390899	X	0	+
chr1	1391170	1391296	X	0	+
chr1	1391604	1391729	X	0	+
chr1	1392508	1392560	X	0	+
chr1	1394540	1394611	X	0	+
chr1	1396129	1396297	X	0	+
chr1	1397979	1398088	X	0	+
chr1	1403763	1405538	X	0	+
chr1	1407163	1407469	X	0	+
chr1	1412653	1412730	X	0	+
chr1	1414023	1414125	X	0	+
chr1	1414428	1414488	X	0	+
chr1	1416246	1416316	X	0	+
chr1	1417517	1417683	X	0	+
chr1	1417924	1417994	X	0	+
chr1	1420395	1420551	X	0	+
chr1	1421161	1421218	X	0	+
chr1	1421489	1421615	X	0	+
chr1	1421923	1422048	X	0	+
chr1	1423242	1423294	X	0	+
chr1	1424583	1424654	X	0	+
chr1	1425636	1425804	X	0	+
chr1	1425942	1426051	X	0	+
chr1	1430864	1431582	X	0	+
chr1	1447522	1447853	X	0	+
chr1	1447909	1448070	X	0	+
chr1	1451391	1451468	X	0	+
chr1	1452546	1452792	X	0	+
chr1	1453095	1453155	X	0	+
chr1	1454300	1454370	X	0	+
chr1	1455520	1455686	X	0	+
chr1	1455927	1455997	X	0	+
chr1	1458123	1458279	X	0	+
chr1	1458890	1458947	X	0	+
chr1	1459218	1459344	X	0	+
chr1	1459652	1459777	X	0	+
chr1	1460619	1460671	X	0	+
chr1	1461840	1461911	X	0	+
chr1	1463074	1463242	X	0	+
chr1	1464602	1464711	X	0	+
chr1	1469305	1470067	X	0	+
chr1	1470157	1470887	X	0	+
chr1	1470968	1471177	X	0	+
chr1	1475063	1475170	X	0	+
chr1	1475669	1475740	X	0	+
chr1	1477052	1477547	X	0	+
chr1	1479248	1479367	X	0	+
chr1	1480242	1480382	X	0	+
chr1	1500152	1500296	X	0	+
chr1	1509857	1510262	X	0	+
chr1	1533387	1535476	X	0	+
chr1	1550794	1551013	X	0	+
chr1	1551244	1551480	X	0	+
chr1	1551887	1551994	X	0	+
chr1	1558768	1559079	X	0	+
chr1	1559153	1559325	X	0	+
chr1	1560174	1560281	X	0	+
chr1	1560370	1560565	X	0	+
chr1	1560665	1560808	X	0	+
chr1	1560925	1561033	X	0	+
chr1	1562029	1562134	X	0	+
chr1	1562216	1562379	X	0	+
chr1	1562453	1562587	X	0	+
chr1	1562675	1562824	X	0	+
chr1	1563052	1563209	X	0	+
chr1	1563398	1563559	X	0	+
chr1	1563652	1563779	X	0	+
chr1	1563868	1564102	X	0	+
chr1	1564512	1564691	X	0	+
chr1	1564764	1564946	X	0	+
chr1	1565018	1565084	X	0	+
chr1	1565671	1565990	X	0	+
chr1	1567559	1567753	X	0	+
chr1	1568158	1568292	X	0	+
chr1	1568359	1568499	X	0	+
chr1	1568566	1568734	X	0	+
chr1	1569126	1569291	X	0	+
chr1	1569367	1569478	X	0	+
chr1	1569580	1569707	X	0	+
chr1	1569826	1570030	X	0	+
chr1	1570602	1571218	X	0	+
chr1	1571298	1571488	X	0	+
chr1	1571694	1571843	X	0	+
chr1	1572043	1572160	X	0	+
chr1	1572258	1572366	X	0	+
chr1	1572442	1572564	X	0	+
chr1	1572769	1572875	X	0	+
chr1	1573123	1573245	X	0	+
chr1	1573861	1573952	X	0	+
chr1	1575637	1575813	X	0	+
chr1	1576408	1576474	X	0	+
chr1	1577022	1577181	X	0	+
chr1	1577266	1577362	X	0	+
chr1	1577707	1577869	X	0	+
chr1	1592938	1597458	X	0	+
chr1	1599765	1599911	X	0	+
chr1	1601102	1601175	X	0	+
chr1	1601536	1601590	X	0	+
chr1	1602947	1603068	X	0	+
chr1	1606901	1607029	X	0	+
chr1	1607502	1607638	X	0	+
chr1	1607816	1608285	X	0	+
chr1	1622414	1622832	X	0	+
chr1	1623887	1624243	X	0	+
chr1	1631377	1631511	X	0	+
chr1	1631785	1631953	X	0	+
chr1	1632345	1632510	X	0	+
chr1	1632586	1632697	X	0	+
chr1	1632799	1632926	X	0	+
chr1	1633046	1633247	X	0	+
chr1	1634169	1634438	X	0	+
chr1	1634518	1634708	X	0	+
chr1	1634914	1635063	X	0	+
chr1	1635262	1635379	X	0	+
chr1	1635477	1635585	X	0	+
chr1	1635661	1635783	X	0	+
chr1	1635988	1636094	X	0	+
chr1	1636342	1636464	X	0	+
chr1	1637080	1637171	X	0	+
chr1	1638847	1639023	X	0	+
chr1	1639618	1639684	X	0	+
chr1	1640232	1640391	X	0	+
chr1	1640476	1640572	X	0	+
chr1	1640956	1641079	X	0	+
chr1	1643702	1643839	X	0	+
chr1	1647784	1647917	X	0	+
chr1	1650766	1650894	X	0	+
chr1	1653034	1653150	X	0	+
chr1	1654026	1654073	X	0	+
chr1	1654146	1654271	X	0	+
chr1	1655696	1655859	X	0	+
chr1	1656276	1656861	X	0	+
chr1	1658823	1663962	X	0	+
chr1	1666128	1666274	X	0	+
chr1	1669759	1669887	X	0	+
chr1	1670360	1670496	X	0	+
chr1	1670674	1671143	X	0	+
chr1	1675689	1676107	X	0	+
chr1	1677162	1677438	X	0	+
chr1	1682670	1684499	X	0	+
chr1	1685005	1685088	X	0	+
chr1	1685489	1685647	X	0	+
chr1	1685722	1685822	X	0	+
chr1	1685982	1686137	X	0	+
chr1	1686812	1686915	X	0	+
chr1	1687696	1687782	X	0	+
chr1	1687941	1688096	X	0	+
chr1	1688545	1688749	X	0	+
chr1	1689803	1690081	X	0	+
chr1	1690539	1690682	X	0	+
chr1	1691172	1691341	X	0	+
chr1	1693390	1693474	X	0	+
chr1	1696666	1696885	X	0	+
chr1	1709727	1709909	X	0	+
chr1	1710184	1710297	X	0	+
chr1	1711343	1711508	X	0	+
chr1	1716723	1718492	X	0	+
chr1	1718760	1718876	X	0	+
chr1	1720491	1720708	X	0	+
chr1	1721833	1722035	X	0	+
chr1	1724683	1724750	X	0	+
chr1	1735857	1736020	X	0	+
chr1	1737913	1737977	X	0	+
chr1	1747194	1747301	X	0	+
chr1	1749275	1749314	X	0	+
chr1	1756835	1756938	X	0	+
chr1	1770628	1770677	X	0	+
chr1	1822258	1822556	X	0	+
chr1	1846265	1846746	X	0	+
chr1	1847123	1847174	X	0	+
chr1	1847879	1848054	X	0	+
chr1	1848190	1848335	X	0	+
chr1	1848412	1848513	X	0	+
chr1	1848585	1848733	X	0	+
chr1	1849028	1849601	X	0	+
chr1	1849691	1849870	X	0	+
chr1	1850331	1850373	X	0	+
chr1	1850483	1850527	X	0	+
chr1	1850620	1850740	X	0	+
chr1	1853389	1853827	X	0	+
chr1	1854027	1854162	X	0	+
chr1	1854423	1854584	X	0	+
chr1	1854805	1854938	X	0	+
chr1	1855213	1855368	X	0	+
chr1	1855829	1855959	X	0	+
chr1	1857221	1857377	X	0	+
chr1	1857666	1857786	X	0	+
chr1	1857895	1857951	X	0	+
chr1	1858090	1858200	X	0	+
chr1	1858332	1858467	X	0	+
chr1	1859045	1859185	X	0	+
chr1	1860222	1860321	X	0	+
chr1	1861498	1861775	X	0	+
chr1	1870293	1870427	X	0	+
chr1	1871032	1871206	X	0	+
chr1	1871754	1871842	X	0	+
chr1	1873466	1873595	X	0	+
chr1	1875769	1875891	X	0	+
chr1	1877755	1877878	X	0	+
chr1	1878428	1878493	X	0	+
chr1	1884751	1887289	X	0	+
chr1	1888058	1888223	X	0	+
chr1	1890558	1890648	X	0	+
chr1	1891402	1891469	X	0	+
chr1	1895187	1895306	X	0	+
chr1	1896326	1896500	X	0	+
chr1	1897809	1897965	X	0	+
chr1	1900073	1900272	X	0	+
chr1	1902097	1902255	X	0	+
chr1	1903418	1903521	X	0	+
chr1	1904375	1904486	X	0	+
chr1	1905463	1905637	X	0	+
chr1	1916824	1916929	X	0	+
chr1	1918375	1918474	X	0	+
chr1	1919950	1920094	X	0	+
chr1	1920327	1920412	X	0	+
chr1	1922328	1922414	X	0	+
chr1	1935139	1935276	X	0	+
chr1	1950767	1950930	X	0	+
chr1	1956380	1956493	X	0	+
chr1	1956772	1956840	X	0	+
chr1	1956956	1957177	X	0	+
chr1	1959015	1959098	X	0	+
chr1	1959593	1959731	X	0	+
chr1	1960549	1960705	X	0	+
chr1	1960989	1961201	X	0	+
chr1	1961421	1962192	X	0	+
chr1	1981908	1982140	X	0	+
chr1	1986879	1987001	X	0	+
chr1	1987922	1988012	X	0	+
chr1	1990979	1991030	X	0	+
chr1	2005085	2005368	X	0	+
chr1	2005424	2005714	X	0	+
chr1	2036154	2036334	X	0	+
chr1	2066700	2066786	X	0	+
chr1	2075648	2075780	X	0	+
chr1	2077465	2077547	X	0	+
chr1	2080310	2080363	X	0	+
chr1	2082228	2082417	X	0	+
chr1	2087433	2087531	X	0	+
chr1	2100956	2101043	X	0	+
chr1	2103493	2103629	X	0	+
chr1	2103739	2103827	X	0	+
chr1	2105335	2105455	X	0	+
chr1	2106192	2106272	X	0	+
chr1	2106662	2106752	X	0	+
chr1	2115898	2116137	X	0	+
chr1	2116360	2116834	X	0	+
chr1	2117442	2117688	X	0	+
chr1	2118276	2118645	X	0	+
chr1	2120987	2121220	X	0	+
chr1	2123333	2124414	X	0	+
chr1	2125077	2125349	X	0	+
chr1	2125436	2125572	X	0	+
chr1	2126126	2126214	X	0	+
chr1	2129445	2129581	X	0	+
chr1	2130192	2132664	X	0	+
chr1	2134874	2135069	X	0	+
chr1	2137743	2137863	X	0	+
chr1	2137953	2138106	X	0	+
chr1	2138994	2139172	X	0	+
chr1	2143810	2143897	X	0	+
chr1	2143987	2144159	X	0	+
chr1	2160133	2161174	X	0	+
chr1	2234416	2234542	X	0	+
chr1	2234723	2234839	X	0	+
chr1	2235278	2235541	X	0	+
chr1	2235731	2236024	X	0	+
chr1	2237458	2237689	X	0	+
chr1	2238015	2241652	X	0	+
chr1	2252691	2253018	X	0	+
chr1	2255535	2255582	X	0	+
chr1	2267907	2267987	X	0	+
chr1	2268155	2268289	X	0	+
chr1	2281852	2284100	X	0	+
chr1	2286613	2286903	X	0	+
chr1	2288870	2289037	X	0	+
chr1	2290030	2290154	X	0	+
chr1	2303919	2304030	X	0	+
chr1	2305899	2305996	X	0	+
chr1	2306292	2310419	X	0	+
chr1	2310547	2310666	X	0	+
chr1	2316416	2316504	X	0	+
chr1	2317245	2317336	X	0	+
chr1	2318857	2318968	X	0	+
chr1	2319677	2319776	X	0	+
chr1	2321363	2321435	X	0	+
chr1	2322896	2323190	X	0	+
chr1	2323213	2323397	X	0	+
chr1	2327222	2327310	X	0	+
chr1	2328554	2328659	X	0	+
chr1	2330853	2330953	X	0	+
chr1	2332295	2332374	X	0	+
chr1	2333645	2333781	X	0	+
chr1	2334473	2337273	X	0	+
chr1	2337922	2338058	X	0	+
chr1	2338158	2338394	X	0	+
chr1	2339890	2340297	X	0	+
chr1	2341809	2341890	X	0	+
chr1	2343829	2344010	X	0	+
chr1	2398897	2399101	X	0	+
chr1	2407753	2409143	X	0	+
chr1	2409914	2410061	X	0	+
chr1	2411172	2411416	X	0	+
chr1	2411621	2411751	X	0	+
chr1	2415886	2416057	X	0	+
chr1	2418345	2418439	X	0	+
chr1	2418611	2418815	X	0	+
chr1	2419036	2419157	X	0	+
chr1	2420645	2420817	X	0	+
chr1	2421198	2421306	X	0	+
chr1	2422630	2422774	X	0	+
chr1	2426294	2426387	X	0	+
chr1	2426926	2427009	X	0	+
chr1	2428045	2428143	X	0	+
chr1	2428266	2428449	X	0	+
chr1	2428940	2429048	X	0	+
chr1	2429961	2430086	X	0	+
chr1	2430182	2430267	X	0	+
chr1	2430522	2430669	X	0	+
chr1	2431079	2431159	X	0	+
chr1	2433550	2434349	X	0	+
chr1	2435055	2436969	X	0	+
chr1	2439969	2440499	X	0	+
chr1	2441300	2441369	X	0	+
chr1	2441495	2441596	X	0	+
chr1	2442116	2442221	X	0	+
chr1	2442776	2442826	X	0	+
chr1	2443066	2443122	X	0	+
chr1	2444326	2444478	X	0	+
chr1	2445440	2445528	X	0	+
chr1	2445792	2445905	X	0	+
chr1	2447000	2447156	X	0	+
chr1	2449602	2449703	X	0	+
chr1	2449954	2450036	X	0	+
chr1	2450581	2450763	X	0	+
chr1	2451239	2451393	X	0	+
chr1	2451760	2451853	X	0	+
chr1	2452161	2452345	X	0	+
chr1	2452539	2452754	X	0	+
chr1	2453156	2453239	X	0	+
chr1	2457902	2458067	X	0	+
chr1	2460183	2461188	X	0	+
chr1	2461284	2461450	X	0	+
chr1	2461549	2461684	X	0	+
chr1	2481358	2481713	X	0	+
chr1	2482011	2482170	X	0	+
chr1	2482430	2484142	X	0	+
chr1	2485064	2485253	X	0	+
chr1	2485539	2485735	X	0	+
chr1	2486162	2488172	X	0	+
chr1	2488415	2488450	X	0	+
chr1	2489164	2489273	X	0	+
chr1	2489781	2489907	X	0	+
chr1	2491261	2491417	X	0	+
chr1	2492062	2492153	X	0	+
chr1	2493111	2493254	X	0	+
chr1	2494303	2494335	X	0	+
chr1	2494586	2497061	X	0	+
chr1	2497973	2498044	X	0	+
chr1	2512998	2513089	X	0	+
chr1	2514808	2514934	X	0	+
chr1	2515563	2515973	X	0	+
chr1	2517898	2518030	X	0	+
chr1	2518188	2518387	X	0	+
chr1	2518529	2518734	X	0	+
chr1	2519179	2519231	X	0	+
chr1	2519774	2519892	X	0	+
chr1	2519968	2520064	X	0	+
chr1	2520360	2520479	X	0	+
chr1	2520848	2522528	X	0	+
chr1	2522995	2523072	X	0	+
chr1	2523370	2523466	X	0	+
chr1	2524093	2524159	X	0	+
chr1	2524271	2524405	X	0	+
chr1	2525252	2525372	X	0	+
chr1	2525823	2525882	X	0	+
chr1	2526228	2526332	X	0	+
chr1	2526714	2526798	X	0	+
chr1	2527447	2527546	X	0	+
chr1	2527999	2528128	X	0	+
chr1	2529645	2529739	X	0	+
chr1	2530092	2530229	X	0	+
chr1	2535322	2535412	X	0	+
chr1	2535585	2535720	X	0	+
chr1	2536996	2537062	X	0	+
chr1	2537686	2537805	X	0	+
chr1	2538412	2538508	X	0	+
chr1	2540777	2540858	X	0	+
chr1	2541108	2541270	X	0	+
chr1	2542719	2542779	X	0	+
chr1	2543565	2543643	X	0	+
chr1	2560769	2560960	X	0	+
chr1	2564304	2564481	X	0	+
chr1	2572806	2573334	X	0	+
chr1	2575702	2575917	X	0	+
chr1	2576731	2577002	X	0	+
chr1	2700153	2700320	X	0	+
chr1	2702383	2702588	X	0	+
chr1	2704045	2704271	X	0	+
chr1	2706067	2706230	X	0	+
chr1	2938045	2939467	X	0	+
chr1	2976180	2976301	X	0	+
chr1	2976793	2976847	X	0	+
chr1	2977064	2977168	X	0	+
chr1	2977670	2980619	X	0	+
chr1	2980635	2980866	X	0	+
chr1	2983900	2984289	X	0	+
chr1	2985741	2985860	X	0	+
chr1	3044538	3044599	X	0	+
chr1	3102688	3103038	X	0	+
chr1	3160650	3160701	X	0	+
chr1	3301715	3301850	X	0	+
chr1	3313054	3313157	X	0	+
chr1	3319354	3319562	X	0	+
chr1	3321302	3321450	X	0	+
chr1	3322058	3322212	X	0	+
chr1	3327947	3329364	X	0	+
chr1	3331123	3331211	X	0	+
chr1	3334391	3334561	X	0	+
chr1	3335230	3335308	X	0	+
